week_start,gateway_id,meters_expected,meters_read
2025-12-15,0A3528D089D9,166,156
2025-12-15,0A3983033084,184,157
2025-12-15,0A42B2DB6370,114,108
2025-12-15,0A4673793B3E,549,545
2025-12-15,0A485668F5C0,127,112
2025-12-15,0A4C884F240A,223,195
2025-12-15,0A4E33E2692B,170,161
2025-12-15,0A52DDE896BF,44,35
2025-12-15,0A55DA266F71,120,89
2025-12-15,0A568E79FEF6,94,0
2025-12-15,0A57338657F8,88,88
2025-12-15,0A57A684E20B,153,135
2025-12-15,0A5C1439B384,324,303
2025-12-15,0A5D017E401E,213,185
2025-12-15,0A5E96449374,65,57
2025-12-15,0A61E3165158,199,182
2025-12-15,0A62EECEEBD1,251,129
2025-12-15,0A6324E3E043,143,135
2025-12-15,0A6390E0FBA4,57,53
2025-12-15,0A663B6B4B28,136,128
2025-12-15,0A682ED9C6DD,217,205
2025-12-15,0A68A2032450,136,102
2025-12-15,0A68DF0B3D07,146,134
2025-12-15,0A68F38A6ACF,78,69
2025-12-15,0A6C571A1550,198,182
2025-12-15,0A6D3595373D,152,138
2025-12-15,0A6DA0C82CCB,174,161
2025-12-15,0A71A6F9D6C6,279,278
2025-12-15,0A78FAF47B00,82,77
2025-12-15,0A7AAFDD9E11,248,192
2025-12-15,0A7AC5BDAF86,305,255
2025-12-15,0A800188C20F,204,193
2025-12-15,0A8407CF4D85,236,220
2025-12-15,0A87B8C2734F,154,142
2025-12-15,0A8EA87BB037,320,304
2025-12-15,0A9547C11A56,244,51
2025-12-15,0A96EACD8070,208,187
2025-12-15,0A974F5D7D8C,62,57
2025-12-15,0A9A3BFD6C9B,129,129
2025-12-15,0AA18F330F59,156,57
2025-12-15,0AA2818A7B27,196,188
2025-12-15,0AA296FF247D,273,232
2025-12-15,0AA2F2CAB50B,187,174
2025-12-15,0AA3F18DE550,131,111
2025-12-15,0AA473D2FC17,202,170
2025-12-15,0AA4B065E5A5,125,112
2025-12-15,0AA9051FFFFA,156,151
2025-12-15,0AB5F9C21BF8,258,133
2025-12-15,0AB6B45C775A,199,181
2025-12-15,0AB97B7632EB,245,234
2025-12-15,0ABC8E60F4C1,81,77
2025-12-15,0ABD2E513F79,189,176
2025-12-15,0ABE42BE4165,222,202
2025-12-15,0AC437023B18,138,8
2025-12-15,0AD276FC5E27,147,89
2025-12-15,0AD2C92E9756,198,182
2025-12-15,0ADD02AB693D,204,108
2025-12-15,0AE03793586F,114,103
2025-12-15,0AE21E7A17E4,205,202
2025-12-15,0AE6BF39C720,77,75
2025-12-15,0AEF10F3A994,72,64
2025-12-15,0AF1F0E3B640,120,113
2025-12-15,0AF51D7D0F73,254,235
2025-12-15,0AF8DCB98E4B,43,31
2025-12-15,0AF9846E92DD,169,140
2025-12-15,0AFB7B311996,193,177
2025-12-15,0AFE702BB093,222,178
2025-12-15,0AFFC263C0D9,99,68
2025-12-15,0E03D8F69853,69,64
2025-12-15,0E0A8D6EB6B9,336,196
2025-12-15,0E0C3EB7915D,92,84
2025-12-15,0E0E2996F51A,92,78
2025-12-15,0E113B01A9A2,59,14
2025-12-15,0E11F69747A8,740,699
2025-12-15,0E121B6B8661,128,120
2025-12-15,0E1B6F4DBA34,192,172
2025-12-15,0E1C622E61BC,94,89
2025-12-15,0E1D7CA1DB0C,525,503
2025-12-15,0E21C239D865,274,257
2025-12-15,0E2575C7EE05,225,198
2025-12-15,0E2728C481CA,103,92
2025-12-15,0E293C5E4650,57,53
2025-12-15,0E2DEE345837,262,254
2025-12-15,0E31C429C185,87,84
2025-12-15,0E34282F4B53,209,196
2025-12-15,0E3D06A07E94,113,62
2025-12-15,0E3D96237639,177,158
2025-12-15,0E41CF7F74D5,380,373
2025-12-15,0E462188408C,175,172
2025-12-15,0E4CE5FB4405,398,358
2025-12-15,0E50A5B2E5C4,344,321
2025-12-15,0E543D410B0C,157,151
2025-12-15,0E55F28AB569,99,27
2025-12-15,0E5A9CEA8093,366,333
2025-12-15,0E5CD9B19DCB,281,203
2025-12-15,0E5DFCF65AD4,154,69
2025-12-15,0E61D34F9993,169,149
2025-12-15,0E69783262BE,201,184
2025-12-15,0E69C64B6E57,184,173
2025-12-15,0E6A7794AFC7,251,214
2025-12-15,0E6ACE6D3146,315,287
2025-12-15,0E6D2CBAED41,146,131
2025-12-15,0E752F1B295C,323,268
2025-12-15,0E7A8A5414C2,235,231
2025-12-15,0E892C46A442,150,131
2025-12-15,0E89F7D5B5BD,259,201
2025-12-15,0E8B8566815B,267,232
2025-12-15,0E8CF9CA526F,40,37
2025-12-15,0E8F36DAB9C2,125,117
2025-12-15,0E9761D8EB58,324,300
2025-12-15,0E9A30D927A5,301,201
2025-12-15,0E9DC914D8DF,151,137
2025-12-15,0EA0447DA91C,134,101
2025-12-15,0EA22CFA3A24,141,131
2025-12-15,0EA52A2A7581,144,115
2025-12-15,0EAEFEAEFB09,330,286
2025-12-15,0EB04F2114F4,259,258
2025-12-15,0EB6B31D8AFB,196,166
2025-12-15,0EBF1B27CDE1,61,42
2025-12-15,0EC8A35D0C20,151,139
2025-12-15,0ED0849FD6D8,80,68
2025-12-15,0ED1E9DBD593,282,252
2025-12-15,0ED4052A2763,273,224
2025-12-15,0ED5057ECE3F,357,320
2025-12-15,0EDC7177CCA9,72,26
2025-12-15,0EE071F7B24A,142,133
2025-12-15,0EE09EDA649F,259,228
2025-12-15,0EE317BA7C52,107,94
2025-12-15,0EE51B79E853,97,88
2025-12-15,0EE78E4317BB,92,84
2025-12-15,0EE9497950EE,769,748
2025-12-15,0EEA98D1BFDB,587,569
2025-12-15,0EECB108FF91,138,122
2025-12-15,0EF023E6452D,123,114
2025-12-15,0EF08481B333,247,240
2025-12-15,0EF437108E63,279,263
2025-12-15,0EF47B410B41,137,112
2025-12-15,0EFD600E2623,149,142
2025-12-22,0202CB0A6B1F,166,150
2025-12-22,02043B6BA08B,475,451
2025-12-22,02075B45BF24,146,126
2025-12-22,02091DF7CCB8,128,74
2025-12-22,02097AB58D3C,315,301
2025-12-22,020CC6FB9659,208,195
2025-12-22,02132677328F,311,292
2025-12-22,02142F017781,214,205
2025-12-22,02145826103B,129,117
2025-12-22,0217820BFFB2,162,143
2025-12-22,02251388D3A2,92,87
2025-12-22,0228A99EE35A,121,108
2025-12-22,022C6F326E3B,156,93
2025-12-22,022DB47C41AC,136,128
2025-12-22,023015602FAA,179,163
2025-12-22,0230D261A1CD,240,232
2025-12-22,0230EEF72435,351,349
2025-12-22,02314F9A9168,194,118
2025-12-22,023257D29366,221,206
2025-12-22,023270320B57,127,119
2025-12-22,02388A18854F,93,84
2025-12-22,0239AD51B7AF,109,95
2025-12-22,023A663EFD87,202,190
2025-12-22,023ADDDECF84,60,55
2025-12-22,02423E0E6E9F,297,130
2025-12-22,024570739DE0,106,100
2025-12-22,02478CD90F3A,106,99
2025-12-22,024DD3A9ADCA,187,180
2025-12-22,024ED433BF7D,86,50
2025-12-22,0253BB40EDA6,281,263
2025-12-22,0257E855DBCE,125,72
2025-12-22,0259991BA036,579,245
2025-12-22,026A6007FA48,208,196
2025-12-22,027137436C87,482,467
2025-12-22,0278E06A2F67,90,75
2025-12-22,0279D2AC6ACE,295,290
2025-12-22,027B2DC4EA84,294,181
2025-12-22,027D07FC97FC,158,137
2025-12-22,027FE9CED489,67,65
2025-12-22,028764AA026E,119,114
2025-12-22,02892F51E1CB,127,102
2025-12-22,0289694A6E5B,155,134
2025-12-22,028B24EADDAD,211,125
2025-12-22,028CC0AE5719,185,59
2025-12-22,0293918A963F,102,99
2025-12-22,02980E461859,122,114
2025-12-22,029A2B32D17E,194,159
2025-12-22,029C03C2BF19,107,101
2025-12-22,029DA26B1A92,109,105
2025-12-22,02A80292CB97,106,59
2025-12-22,02B5C5ADC792,121,88
2025-12-22,02B742646A0E,147,104
2025-12-22,02BAD919855D,82,66
2025-12-22,02BD26A4C3A0,247,246
2025-12-22,02C0F45F31E7,75,23
2025-12-22,02CFFA3A3F35,103,101
2025-12-22,02D49A34B2FE,418,218
2025-12-22,02D4DFEF402A,132,37
2025-12-22,02D7623552C8,141,123
2025-12-22,02DC03A0F1E6,156,144
2025-12-22,02E12310186C,391,99
2025-12-22,02EBC6CD4398,109,104
2025-12-22,02F093C88F2E,127,109
2025-12-22,02F18EEE028A,446,179
2025-12-22,02F56F7C8E0B,167,159
2025-12-22,02F5CE7705EC,387,353
2025-12-22,02F98EB34A7A,321,299
2025-12-22,02FBDD4A2C43,78,77
2025-12-22,060C5773A61B,116,101
2025-12-22,060EE3CB4779,69,64
2025-12-22,06132D7396F8,96,77
2025-12-22,0616F247083A,546,478
2025-12-22,061A4322745C,173,108
2025-12-22,06238EE3BE6C,228,208
2025-12-22,062EA113798F,179,146
2025-12-22,0634F78DB4C5,68,61
2025-12-22,0639EA5602C1,113,104
2025-12-22,0644582257D9,140,129
2025-12-22,064AED1EC0AA,195,161
2025-12-22,064BE19B0A9E,143,132
2025-12-22,064C94C771EC,205,190
2025-12-22,064E66B5367B,208,195
2025-12-22,06509A84E873,269,184
2025-12-22,065B928716CD,108,102
2025-12-22,065C003A8D0C,267,234
2025-12-22,066430BA5119,399,383
2025-12-22,0665C3FE6D67,169,150
2025-12-22,06711BE6AD2A,117,113
2025-12-22,06787526FEB3,47,40
2025-12-22,0683D2A8DA42,69,66
2025-12-22,068553B3AA23,114,8
2025-12-22,0687F36E02C6,302,276
2025-12-22,069357B9F15F,204,113
2025-12-22,06981FD8AA87,139,127
2025-12-22,069A98DEEB1D,262,53
2025-12-22,06AA1DE70CBF,69,61
2025-12-22,06AAA28A5D6B,172,166
2025-12-22,06AEE181F595,340,322
2025-12-22,06B162DC93E3,168,92
2025-12-22,06B641B75B29,442,337
2025-12-22,06C0D5E3BCDB,251,92
2025-12-22,06C0F27E810B,110,98
2025-12-22,06C67619095C,393,362
2025-12-22,06C77FEA9550,54,52
2025-12-22,06C98DF4F0FA,263,235
2025-12-22,06CE0F3CFB3C,61,48
2025-12-22,06D0342253A0,63,56
2025-12-22,06D388A19D5D,130,125
2025-12-22,06D6B7018E15,306,280
2025-12-22,06D7F6C73E0C,244,136
2025-12-22,06D84598CCB4,122,96
2025-12-22,06DAF11BD38F,418,374
2025-12-22,06EA136A2996,205,176
2025-12-22,06EDBAE64B57,256,245
2025-12-22,06EEBD283262,99,92
2025-12-22,06EFD61B80ED,154,130
2025-12-22,06F2469B50EF,102,91
2025-12-22,06F2CDBD2C41,150,136
2025-12-22,06F40EA87663,148,142
2025-12-22,06F49BD8F572,149,119
2025-12-22,06FDA7D7B22A,245,243
2025-12-22,06FFEC2EFA5E,249,215
2025-12-22,0A0B47664A85,40,36
2025-12-22,0A10201AFE0A,53,49
2025-12-22,0A1037E90A63,228,211
2025-12-22,0A10A5A5056E,210,189
2025-12-22,0A15BC628AFC,109,106
2025-12-22,0A182EFD3C61,124,105
2025-12-22,0A184A2E46B7,80,76
2025-12-22,0A19C62F4F6D,77,62
2025-12-22,0A1FB1C98A92,131,103
2025-12-22,0A23474F1944,123,120
2025-12-22,0A25F6E3466C,69,62
2025-12-22,0A268A7E40CD,123,115
2025-12-22,0A272C5A2C9B,70,63
2025-12-22,0A2778A31BE3,140,136
2025-12-22,0A3528D089D9,166,163
2025-12-22,0A3983033084,184,151
2025-12-22,0A42B2DB6370,114,111
2025-12-22,0A4673793B3E,549,511
2025-12-22,0A485668F5C0,127,110
2025-12-22,0A4C884F240A,223,206
2025-12-22,0A4E33E2692B,170,157
2025-12-22,0A52DDE896BF,44,41
2025-12-22,0A55DA266F71,120,92
2025-12-22,0A568E79FEF6,94,4
2025-12-22,0A57338657F8,88,83
2025-12-22,0A57A684E20B,153,144
2025-12-22,0A5C1439B384,324,304
2025-12-22,0A5D017E401E,213,185
2025-12-22,0A5E96449374,65,54
2025-12-22,0A61E3165158,199,192
2025-12-22,0A62EECEEBD1,251,168
2025-12-22,0A6324E3E043,143,134
2025-12-22,0A6390E0FBA4,57,54
2025-12-22,0A663B6B4B28,136,126
2025-12-22,0A682ED9C6DD,217,198
2025-12-22,0A68A2032450,136,104
2025-12-22,0A68DF0B3D07,146,141
2025-12-22,0A68F38A6ACF,78,68
2025-12-22,0A6C571A1550,198,192
2025-12-22,0A6D3595373D,152,141
2025-12-22,0A6DA0C82CCB,174,149
2025-12-22,0A71A6F9D6C6,279,264
2025-12-22,0A78FAF47B00,82,78
2025-12-22,0A7AAFDD9E11,248,126
2025-12-22,0A7AC5BDAF86,305,274
2025-12-22,0A800188C20F,204,187
2025-12-22,0A8407CF4D85,236,209
2025-12-22,0A87B8C2734F,154,139
2025-12-22,0A8EA87BB037,320,294
2025-12-22,0A9547C11A56,244,46
2025-12-22,0A96EACD8070,208,200
2025-12-22,0A974F5D7D8C,62,57
2025-12-22,0A9A3BFD6C9B,129,123
2025-12-22,0AA18F330F59,156,77
2025-12-22,0AA2818A7B27,196,190
2025-12-22,0AA296FF247D,273,231
2025-12-22,0AA2F2CAB50B,187,163
2025-12-22,0AA3F18DE550,131,112
2025-12-22,0AA473D2FC17,202,186
2025-12-22,0AA4B065E5A5,125,116
2025-12-22,0AA9051FFFFA,156,147
2025-12-22,0AB5F9C21BF8,258,184
2025-12-22,0AB6B45C775A,199,186
2025-12-22,0AB97B7632EB,245,243
2025-12-22,0ABC8E60F4C1,81,69
2025-12-22,0ABD2E513F79,189,175
2025-12-22,0ABE42BE4165,222,189
2025-12-22,0AC437023B18,138,10
2025-12-22,0AD276FC5E27,147,120
2025-12-22,0AD2C92E9756,198,181
2025-12-22,0ADD02AB693D,204,100
2025-12-22,0AE03793586F,114,103
2025-12-22,0AE21E7A17E4,205,202
2025-12-22,0AE6BF39C720,77,74
2025-12-22,0AEF10F3A994,72,68
2025-12-22,0AF1F0E3B640,120,107
2025-12-22,0AF51D7D0F73,254,239
2025-12-22,0AF8DCB98E4B,43,30
2025-12-22,0AF9846E92DD,169,128
2025-12-22,0AFB7B311996,193,174
2025-12-22,0AFE702BB093,222,193
2025-12-22,0AFFC263C0D9,99,85
2025-12-22,0E03D8F69853,69,65
2025-12-22,0E0A8D6EB6B9,336,204
2025-12-22,0E0C3EB7915D,92,88
2025-12-22,0E0E2996F51A,92,81
2025-12-22,0E113B01A9A2,59,24
2025-12-22,0E11F69747A8,740,719
2025-12-22,0E121B6B8661,128,119
2025-12-22,0E1B6F4DBA34,192,178
2025-12-22,0E1C622E61BC,94,81
2025-12-22,0E1D7CA1DB0C,525,504
2025-12-22,0E21C239D865,274,258
2025-12-22,0E2575C7EE05,225,192
2025-12-22,0E2728C481CA,103,84
2025-12-22,0E293C5E4650,57,53
2025-12-22,0E2DEE345837,262,252
2025-12-22,0E31C429C185,87,79
2025-12-22,0E34282F4B53,209,201
2025-12-22,0E3D96237639,177,168
2025-12-22,0E41CF7F74D5,380,367
2025-12-22,0E462188408C,175,169
2025-12-22,0E4CE5FB4405,398,351
2025-12-22,0E50A5B2E5C4,344,329
2025-12-22,0E543D410B0C,157,154
2025-12-22,0E55F28AB569,99,21
2025-12-22,0E5A9CEA8093,366,349
2025-12-22,0E5CD9B19DCB,281,202
2025-12-22,0E5DFCF65AD4,154,69
2025-12-22,0E61D34F9993,169,148
2025-12-22,0E69783262BE,201,170
2025-12-22,0E69C64B6E57,184,173
2025-12-22,0E6A7794AFC7,251,229
2025-12-22,0E6ACE6D3146,315,296
2025-12-22,0E6D2CBAED41,146,130
2025-12-22,0E752F1B295C,323,245
2025-12-22,0E7A8A5414C2,235,226
2025-12-22,0E892C46A442,150,144
2025-12-22,0E89F7D5B5BD,259,229
2025-12-22,0E8B8566815B,267,240
2025-12-22,0E8CF9CA526F,40,37
2025-12-22,0E8F36DAB9C2,125,100
2025-12-22,0E9761D8EB58,324,290
2025-12-22,0E9A30D927A5,301,182
2025-12-22,0E9DC914D8DF,151,145
2025-12-22,0EA0447DA91C,134,118
2025-12-22,0EA22CFA3A24,141,117
2025-12-22,0EA52A2A7581,144,112
2025-12-22,0EAEFEAEFB09,330,313
2025-12-22,0EB04F2114F4,259,248
2025-12-22,0EB6B31D8AFB,196,156
2025-12-22,0EBF1B27CDE1,61,53
2025-12-22,0EC8A35D0C20,151,134
2025-12-22,0ED0849FD6D8,80,69
2025-12-22,0ED1E9DBD593,282,241
2025-12-22,0ED4052A2763,273,231
2025-12-22,0ED5057ECE3F,357,330
2025-12-22,0EDC7177CCA9,72,35
2025-12-22,0EE071F7B24A,142,135
2025-12-22,0EE09EDA649F,259,230
2025-12-22,0EE317BA7C52,107,95
2025-12-22,0EE51B79E853,97,94
2025-12-22,0EE78E4317BB,92,83
2025-12-22,0EE9497950EE,769,746
2025-12-22,0EEA98D1BFDB,587,553
2025-12-22,0EECB108FF91,138,133
2025-12-22,0EF023E6452D,123,109
2025-12-22,0EF08481B333,247,240
2025-12-22,0EF437108E63,279,261
2025-12-22,0EF47B410B41,137,116
2025-12-22,0EFD600E2623,149,140
2025-12-29,0202CB0A6B1F,166,149
2025-12-29,02043B6BA08B,475,445
2025-12-29,02075B45BF24,146,134
2025-12-29,02091DF7CCB8,128,60
2025-12-29,02097AB58D3C,315,297
2025-12-29,020CC6FB9659,208,192
2025-12-29,02132677328F,311,289
2025-12-29,02142F017781,214,196
2025-12-29,02145826103B,129,107
2025-12-29,0217820BFFB2,162,134
2025-12-29,02251388D3A2,92,78
2025-12-29,0228A99EE35A,121,108
2025-12-29,022C6F326E3B,156,61
2025-12-29,022DB47C41AC,136,129
2025-12-29,023015602FAA,179,158
2025-12-29,0230D261A1CD,240,230
2025-12-29,0230EEF72435,351,342
2025-12-29,02314F9A9168,194,81
2025-12-29,023257D29366,221,209
2025-12-29,023270320B57,127,125
2025-12-29,02388A18854F,93,84
2025-12-29,0239AD51B7AF,109,98
2025-12-29,023A663EFD87,202,193
2025-12-29,023ADDDECF84,60,53
2025-12-29,02423E0E6E9F,297,115
2025-12-29,024570739DE0,106,105
2025-12-29,02478CD90F3A,106,103
2025-12-29,024DD3A9ADCA,187,164
2025-12-29,024ED433BF7D,86,58
2025-12-29,0253BB40EDA6,281,279
2025-12-29,0257E855DBCE,125,70
2025-12-29,0259991BA036,579,259
2025-12-29,026A6007FA48,208,193
2025-12-29,027137436C87,482,457
2025-12-29,0278E06A2F67,90,83
2025-12-29,0279D2AC6ACE,295,285
2025-12-29,027B2DC4EA84,294,196
2025-12-29,027D07FC97FC,158,143
2025-12-29,027FE9CED489,67,65
2025-12-29,028764AA026E,119,111
2025-12-29,02892F51E1CB,127,65
2025-12-29,0289694A6E5B,155,136
2025-12-29,028B24EADDAD,211,87
2025-12-29,028CC0AE5719,185,68
2025-12-29,0293918A963F,102,91
2025-12-29,02980E461859,122,116
2025-12-29,029A2B32D17E,194,167
2025-12-29,029C03C2BF19,107,99
2025-12-29,029DA26B1A92,109,103
2025-12-29,02A80292CB97,106,79
2025-12-29,02B5C5ADC792,121,99
2025-12-29,02B742646A0E,147,130
2025-12-29,02BAD919855D,82,43
2025-12-29,02BD26A4C3A0,247,235
2025-12-29,02C0F45F31E7,75,14
2025-12-29,02CFFA3A3F35,103,98
2025-12-29,02D49A34B2FE,418,244
2025-12-29,02D4DFEF402A,132,24
2025-12-29,02D7623552C8,141,121
2025-12-29,02DC03A0F1E6,156,137
2025-12-29,02E12310186C,391,76
2025-12-29,02EBC6CD4398,109,109
2025-12-29,02F093C88F2E,127,116
2025-12-29,02F18EEE028A,446,232
2025-12-29,02F56F7C8E0B,167,159
2025-12-29,02F5CE7705EC,387,348
2025-12-29,02F98EB34A7A,321,309
2025-12-29,02FBDD4A2C43,78,74
2025-12-29,060C5773A61B,116,101
2025-12-29,060EE3CB4779,69,63
2025-12-29,06132D7396F8,96,69
2025-12-29,0616F247083A,546,471
2025-12-29,061A4322745C,173,120
2025-12-29,06238EE3BE6C,228,206
2025-12-29,062EA113798F,179,145
2025-12-29,0634F78DB4C5,68,63
2025-12-29,0639EA5602C1,113,106
2025-12-29,0644582257D9,140,119
2025-12-29,064AED1EC0AA,195,173
2025-12-29,064BE19B0A9E,143,131
2025-12-29,064C94C771EC,205,192
2025-12-29,064E66B5367B,208,191
2025-12-29,06509A84E873,269,234
2025-12-29,065B928716CD,108,95
2025-12-29,065C003A8D0C,267,234
2025-12-29,066430BA5119,399,335
2025-12-29,0665C3FE6D67,169,160
2025-12-29,06711BE6AD2A,117,111
2025-12-29,06787526FEB3,47,44
2025-12-29,0683D2A8DA42,69,67
2025-12-29,068553B3AA23,114,19
2025-12-29,0687F36E02C6,302,281
2025-12-29,069357B9F15F,204,161
2025-12-29,06981FD8AA87,139,123
2025-12-29,069A98DEEB1D,262,64
2025-12-29,06AA1DE70CBF,69,64
2025-12-29,06AAA28A5D6B,172,168
2025-12-29,06AEE181F595,340,312
2025-12-29,06B162DC93E3,168,78
2025-12-29,06B641B75B29,442,363
2025-12-29,06C0D5E3BCDB,251,82
2025-12-29,06C67619095C,393,347
2025-12-29,06C77FEA9550,54,48
2025-12-29,06C98DF4F0FA,263,243
2025-12-29,06CE0F3CFB3C,61,52
2025-12-29,06D0342253A0,63,59
2025-12-29,06D388A19D5D,130,125
2025-12-29,06D6B7018E15,306,292
2025-12-29,06D7F6C73E0C,244,108
2025-12-29,06D84598CCB4,122,116
2025-12-29,06DAF11BD38F,418,219
2025-12-29,06EA136A2996,205,184
2025-12-29,06EDBAE64B57,256,235
2025-12-29,06EEBD283262,99,87
2025-12-29,06EFD61B80ED,154,131
2025-12-29,06F2469B50EF,102,91
2025-12-29,06F2CDBD2C41,150,122
2025-12-29,06F40EA87663,148,137
2025-12-29,06F49BD8F572,149,123
2025-12-29,06FDA7D7B22A,245,230
2025-12-29,06FFEC2EFA5E,249,217
2025-12-29,0A0B47664A85,40,35
2025-12-29,0A10201AFE0A,53,48
2025-12-29,0A1037E90A63,228,222
2025-12-29,0A10A5A5056E,210,195
2025-12-29,0A15BC628AFC,109,105
2025-12-29,0A182EFD3C61,124,111
2025-12-29,0A184A2E46B7,80,72
2025-12-29,0A19C62F4F6D,77,67
2025-12-29,0A1FB1C98A92,131,115
2025-12-29,0A23474F1944,123,107
2025-12-29,0A25F6E3466C,69,63
2025-12-29,0A268A7E40CD,123,113
2025-12-29,0A272C5A2C9B,70,64
2025-12-29,0A2778A31BE3,140,134
2025-12-29,0A3528D089D9,166,143
2025-12-29,0A3983033084,184,159
2025-12-29,0A42B2DB6370,114,113
2025-12-29,0A4673793B3E,549,516
2025-12-29,0A485668F5C0,127,114
2025-12-29,0A4C884F240A,223,209
2025-12-29,0A4E33E2692B,170,146
2025-12-29,0A52DDE896BF,44,41
2025-12-29,0A55DA266F71,120,90
2025-12-29,0A568E79FEF6,94,6
2025-12-29,0A57338657F8,88,86
2025-12-29,0A57A684E20B,153,149
2025-12-29,0A5C1439B384,324,301
2025-12-29,0A5D017E401E,213,185
2025-12-29,0A5E96449374,65,55
2025-12-29,0A61E3165158,199,182
2025-12-29,0A62EECEEBD1,251,197
2025-12-29,0A6324E3E043,143,134
2025-12-29,0A6390E0FBA4,57,49
2025-12-29,0A663B6B4B28,136,133
2025-12-29,0A682ED9C6DD,217,199
2025-12-29,0A68A2032450,136,117
2025-12-29,0A68DF0B3D07,146,133
2025-12-29,0A68F38A6ACF,78,74
2025-12-29,0A6C571A1550,198,190
2025-12-29,0A6D3595373D,152,145
2025-12-29,0A6DA0C82CCB,174,144
2025-12-29,0A71A6F9D6C6,279,260
2025-12-29,0A78FAF47B00,82,80
2025-12-29,0A7AAFDD9E11,248,158
2025-12-29,0A7AC5BDAF86,305,271
2025-12-29,0A800188C20F,204,188
2025-12-29,0A8407CF4D85,236,223
2025-12-29,0A87B8C2734F,154,141
2025-12-29,0A8EA87BB037,320,285
2025-12-29,0A9547C11A56,244,83
2025-12-29,0A96EACD8070,208,191
2025-12-29,0A974F5D7D8C,62,58
2025-12-29,0A9A3BFD6C9B,129,125
2025-12-29,0AA18F330F59,156,89
2025-12-29,0AA2818A7B27,196,186
2025-12-29,0AA296FF247D,273,256
2025-12-29,0AA2F2CAB50B,187,168
2025-12-29,0AA3F18DE550,131,116
2025-12-29,0AA473D2FC17,202,189
2025-12-29,0AA4B065E5A5,125,108
2025-12-29,0AA9051FFFFA,156,150
2025-12-29,0AB5F9C21BF8,258,210
2025-12-29,0AB6B45C775A,199,178
2025-12-29,0AB97B7632EB,245,225
2025-12-29,0ABC8E60F4C1,81,74
2025-12-29,0ABD2E513F79,189,176
2025-12-29,0ABE42BE4165,222,206
2025-12-29,0AC437023B18,138,7
2025-12-29,0AD276FC5E27,147,125
2025-12-29,0AD2C92E9756,198,197
2025-12-29,0ADD02AB693D,204,58
2025-12-29,0AE03793586F,114,101
2025-12-29,0AE21E7A17E4,205,198
2025-12-29,0AE6BF39C720,77,71
2025-12-29,0AF1F0E3B640,120,109
2025-12-29,0AF51D7D0F73,254,237
2025-12-29,0AF8DCB98E4B,43,39
2025-12-29,0AF9846E92DD,169,148
2025-12-29,0AFB7B311996,193,177
2025-12-29,0AFE702BB093,222,176
2025-12-29,0AFFC263C0D9,99,85
2025-12-29,0E03D8F69853,69,65
2025-12-29,0E0A8D6EB6B9,336,276
2025-12-29,0E0C3EB7915D,92,90
2025-12-29,0E0E2996F51A,92,86
2025-12-29,0E113B01A9A2,59,39
2025-12-29,0E11F69747A8,740,721
2025-12-29,0E121B6B8661,128,94
2025-12-29,0E1B6F4DBA34,192,177
2025-12-29,0E1C622E61BC,94,82
2025-12-29,0E1D7CA1DB0C,525,501
2025-12-29,0E21C239D865,274,266
2025-12-29,0E2575C7EE05,225,206
2025-12-29,0E2728C481CA,103,89
2025-12-29,0E293C5E4650,57,52
2025-12-29,0E2DEE345837,262,247
2025-12-29,0E31C429C185,87,84
2025-12-29,0E34282F4B53,209,197
2025-12-29,0E3D96237639,177,175
2025-12-29,0E41CF7F74D5,380,359
2025-12-29,0E462188408C,175,172
2025-12-29,0E4CE5FB4405,398,343
2025-12-29,0E50A5B2E5C4,344,292
2025-12-29,0E543D410B0C,157,150
2025-12-29,0E55F28AB569,99,28
2025-12-29,0E5A9CEA8093,366,357
2025-12-29,0E5CD9B19DCB,281,174
2025-12-29,0E5DFCF65AD4,154,69
2025-12-29,0E61D34F9993,169,141
2025-12-29,0E69783262BE,201,181
2025-12-29,0E69C64B6E57,184,171
2025-12-29,0E6A7794AFC7,251,249
2025-12-29,0E6ACE6D3146,315,303
2025-12-29,0E6D2CBAED41,146,136
2025-12-29,0E752F1B295C,323,162
2025-12-29,0E7A8A5414C2,235,221
2025-12-29,0E892C46A442,150,145
2025-12-29,0E89F7D5B5BD,259,236
2025-12-29,0E8B8566815B,267,259
2025-12-29,0E8CF9CA526F,40,35
2025-12-29,0E8F36DAB9C2,125,98
2025-12-29,0E9761D8EB58,324,299
2025-12-29,0E9A30D927A5,301,143
2025-12-29,0E9DC914D8DF,151,146
2025-12-29,0EA0447DA91C,134,113
2025-12-29,0EA22CFA3A24,141,111
2025-12-29,0EA52A2A7581,144,128
2025-12-29,0EAEFEAEFB09,330,310
2025-12-29,0EB04F2114F4,259,253
2025-12-29,0EB6B31D8AFB,196,184
2025-12-29,0EBF1B27CDE1,61,53
2025-12-29,0EC8A35D0C20,151,150
2025-12-29,0ED0849FD6D8,80,71
2025-12-29,0ED1E9DBD593,282,220
2025-12-29,0ED4052A2763,273,242
2025-12-29,0ED5057ECE3F,357,329
2025-12-29,0EDC7177CCA9,72,55
2025-12-29,0EE071F7B24A,142,121
2025-12-29,0EE09EDA649F,259,240
2025-12-29,0EE317BA7C52,107,94
2025-12-29,0EE51B79E853,97,93
2025-12-29,0EE78E4317BB,92,86
2025-12-29,0EE9497950EE,769,742
2025-12-29,0EEA98D1BFDB,587,552
2025-12-29,0EECB108FF91,138,137
2025-12-29,0EF023E6452D,123,106
